2017-06-07T12:57:23.364+0800 I CONTROL  [main] ***** SERVER RESTARTED *****
2017-06-07T12:57:57.189+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:57694 #3 (1 connection now open)
2017-06-07T12:59:06.091+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:57703 #4 (2 connections now open)
2017-06-07T12:59:08.588+0800 I -        [conn4] end connection 127.0.0.1:57703 (2 connections now open)
2017-06-07T12:59:36.250+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:57708 #5 (2 connections now open)
2017-06-07T12:59:36.280+0800 I -        [conn5] end connection 127.0.0.1:57708 (2 connections now open)
2017-06-07T13:13:53.827+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:57914 #6 (2 connections now open)
2017-06-07T13:13:53.830+0800 I NETWORK  [conn6] received client metadata from 127.0.0.1:57914 conn6: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.4" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.6.0" } }
2017-06-07T13:13:53.844+0800 I ACCESS   [conn6] Unauthorized: not authorized on admin to execute command { getLog: "startupWarnings" }
2017-06-07T13:24:06.210+0800 I REPL     [conn6] replSetInitiate admin command received from client
2017-06-07T13:24:06.270+0800 I REPL     [conn6] replSetInitiate config object with 3 members parses ok
2017-06-07T13:24:06.275+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-06-07T13:24:06.275+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27019
2017-06-07T13:24:06.315+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:27018, took 41ms (1 connections now open to localhost:27018)
2017-06-07T13:24:06.315+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:27019, took 40ms (1 connections now open to localhost:27019)
2017-06-07T13:24:06.321+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58097 #7 (3 connections now open)
2017-06-07T13:24:06.321+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58098 #8 (4 connections now open)
2017-06-07T13:24:06.321+0800 I NETWORK  [conn7] received client metadata from 127.0.0.1:58097 conn7: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.4.4" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.6.0" } }
2017-06-07T13:24:06.321+0800 I NETWORK  [conn8] received client metadata from 127.0.0.1:58098 conn8: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.4.4" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.6.0" } }
2017-06-07T13:24:06.323+0800 I REPL     [conn6] ******
2017-06-07T13:24:06.323+0800 I REPL     [conn6] creating replication oplog of size: 192MB...
2017-06-07T13:24:06.350+0800 I STORAGE  [conn6] Starting WiredTigerRecordStoreThread local.oplog.rs
2017-06-07T13:24:06.350+0800 I STORAGE  [conn6] The size storer reports that the oplog contains 0 records totaling to 0 bytes
2017-06-07T13:24:06.350+0800 I STORAGE  [conn6] Scanning the oplog to determine where to place markers for truncation
2017-06-07T13:24:06.469+0800 I REPL     [conn6] ******
2017-06-07T13:24:06.550+0800 I ACCESS   [conn7] Successfully authenticated as principal __system on local
2017-06-07T13:24:06.554+0800 I ACCESS   [conn8] Successfully authenticated as principal __system on local
2017-06-07T13:24:06.695+0800 I INDEX    [conn6] build index on: admin.system.version properties: { v: 2, key: { version: 1 }, name: "incompatible_with_version_32", ns: "admin.system.version" }
2017-06-07T13:24:06.695+0800 I INDEX    [conn6] 	 building index using bulk method; build may temporarily use up to 500 megabytes of RAM
2017-06-07T13:24:06.716+0800 I INDEX    [conn6] build index done.  scanned 0 total records. 0 secs
2017-06-07T13:24:06.719+0800 I COMMAND  [conn6] setting featureCompatibilityVersion to 3.4
2017-06-07T13:24:06.722+0800 I REPL     [conn6] New replica set config in use: { _id: "rs0", version: 1, protocolVersion: 1, members: [ { _id: 0, host: "localhost:27017", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 }, { _id: 1, host: "localhost:27018", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 }, { _id: 2, host: "localhost:27019", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 } ], settings: { chainingAllowed: true, heartbeatIntervalMillis: 2000, heartbeatTimeoutSecs: 10, electionTimeoutMillis: 10000, catchUpTimeoutMillis: 2000, getLastErrorModes: {}, getLastErrorDefaults: { w: 1, wtimeout: 0 }, replicaSetId: ObjectId('59378df6b6b7c67bb04f665a') } }
2017-06-07T13:24:06.723+0800 I REPL     [conn6] This node is localhost:27017 in the config
2017-06-07T13:24:06.723+0800 I REPL     [conn6] transition to STARTUP2
2017-06-07T13:24:06.723+0800 I REPL     [conn6] Starting replication storage threads
2017-06-07T13:24:06.723+0800 I REPL     [ReplicationExecutor] Member localhost:27018 is now in state STARTUP
2017-06-07T13:24:06.724+0800 I REPL     [ReplicationExecutor] Member localhost:27019 is now in state STARTUP
2017-06-07T13:24:06.724+0800 I REPL     [conn6] Starting replication fetcher thread
2017-06-07T13:24:06.727+0800 I REPL     [conn6] Starting replication applier thread
2017-06-07T13:24:06.727+0800 I REPL     [conn6] Starting replication reporter thread
2017-06-07T13:24:06.727+0800 I REPL     [rsSync] transition to RECOVERING
2017-06-07T13:24:06.727+0800 I COMMAND  [conn6] command local.replset.minvalid appName: "MongoDB Shell" command: replSetInitiate { v: 2, key: { version: 1 }, ns: "admin.system.version", name: "incompatible_with_version_32" } numYields:0 reslen:22 locks:{ Global: { acquireCount: { r: 18, w: 8, W: 2 }, acquireWaitCount: { W: 1 }, timeAcquiringMicros: { W: 309 } }, Database: { acquireCount: { r: 4, w: 2, W: 6 } }, Collection: { acquireCount: { r: 4, w: 2 } }, Metadata: { acquireCount: { w: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_command 519ms
2017-06-07T13:24:06.728+0800 I REPL     [rsSync] transition to SECONDARY
2017-06-07T13:24:08.559+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58099 #9 (5 connections now open)
2017-06-07T13:24:08.559+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58100 #10 (6 connections now open)
2017-06-07T13:24:08.592+0800 I ACCESS   [conn10] Successfully authenticated as principal __system on local
2017-06-07T13:24:08.592+0800 I ACCESS   [conn9] Successfully authenticated as principal __system on local
2017-06-07T13:24:08.592+0800 I -        [conn9] end connection 127.0.0.1:58099 (6 connections now open)
2017-06-07T13:24:08.592+0800 I -        [conn10] end connection 127.0.0.1:58100 (6 connections now open)
2017-06-07T13:24:09.234+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58108 #11 (5 connections now open)
2017-06-07T13:24:09.234+0800 I NETWORK  [conn11] received client metadata from 127.0.0.1:58108 conn11: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.4.4" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.6.0" } }
2017-06-07T13:24:09.253+0800 I ACCESS   [conn11] Successfully authenticated as principal __system on local
2017-06-07T13:24:09.254+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58110 #12 (6 connections now open)
2017-06-07T13:24:09.254+0800 I NETWORK  [conn12] received client metadata from 127.0.0.1:58110 conn12: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.4.4" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.6.0" } }
2017-06-07T13:24:09.265+0800 I ACCESS   [conn12] Successfully authenticated as principal __system on local
2017-06-07T13:24:09.266+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58112 #13 (7 connections now open)
2017-06-07T13:24:09.266+0800 I NETWORK  [conn13] received client metadata from 127.0.0.1:58112 conn13: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.4.4" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.6.0" } }
2017-06-07T13:24:09.277+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58114 #14 (8 connections now open)
2017-06-07T13:24:09.277+0800 I NETWORK  [conn14] received client metadata from 127.0.0.1:58114 conn14: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.4.4" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.6.0" } }
2017-06-07T13:24:09.277+0800 I ACCESS   [conn13] Successfully authenticated as principal __system on local
2017-06-07T13:24:09.288+0800 I ACCESS   [conn14] Successfully authenticated as principal __system on local
2017-06-07T13:24:11.727+0800 I REPL     [ReplicationExecutor] Member localhost:27019 is now in state SECONDARY
2017-06-07T13:24:11.727+0800 I REPL     [ReplicationExecutor] Member localhost:27018 is now in state SECONDARY
2017-06-07T13:24:14.279+0800 I -        [conn11] end connection 127.0.0.1:58108 (8 connections now open)
2017-06-07T13:24:14.289+0800 I -        [conn12] end connection 127.0.0.1:58110 (7 connections now open)
2017-06-07T13:24:17.324+0800 I REPL     [ReplicationExecutor] Starting an election, since we've seen no PRIMARY in the past 10000ms
2017-06-07T13:24:17.326+0800 I REPL     [ReplicationExecutor] conducting a dry run election to see if we could be elected
2017-06-07T13:24:17.327+0800 I REPL     [ReplicationExecutor] VoteRequester(term 0 dry run) received a yes vote from localhost:27018; response message: { term: 0, voteGranted: true, reason: "", ok: 1.0 }
2017-06-07T13:24:17.327+0800 I REPL     [ReplicationExecutor] dry election run succeeded, running for election
2017-06-07T13:24:17.491+0800 I REPL     [ReplicationExecutor] VoteRequester(term 1) received a yes vote from localhost:27019; response message: { term: 1, voteGranted: true, reason: "", ok: 1.0 }
2017-06-07T13:24:17.491+0800 I REPL     [ReplicationExecutor] election succeeded, assuming primary role in term 1
2017-06-07T13:24:17.491+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Ending connection to host localhost:27018 due to bad connection status; 0 connections to that host remain open
2017-06-07T13:24:17.494+0800 I REPL     [ReplicationExecutor] transition to PRIMARY
2017-06-07T13:24:17.499+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-06-07T13:24:17.499+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-06-07T13:24:17.499+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27019
2017-06-07T13:24:17.524+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:27018, took 25ms (2 connections now open to localhost:27018)
2017-06-07T13:24:17.534+0800 I REPL     [ReplicationExecutor] My optime is most up-to-date, skipping catch-up and completing transition to primary.
2017-06-07T13:24:17.540+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:27018, took 41ms (2 connections now open to localhost:27018)
2017-06-07T13:24:17.540+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:27019, took 41ms (2 connections now open to localhost:27019)
2017-06-07T13:24:18.756+0800 I REPL     [rsSync] transition to primary complete; database writes are now permitted
2017-06-07T13:24:19.544+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58125 #15 (7 connections now open)
2017-06-07T13:24:19.544+0800 I NETWORK  [conn15] received client metadata from 127.0.0.1:58125 conn15: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.4.4" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.6.0" } }
2017-06-07T13:24:19.545+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58126 #16 (8 connections now open)
2017-06-07T13:24:19.545+0800 I NETWORK  [conn16] received client metadata from 127.0.0.1:58126 conn16: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.4.4" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.6.0" } }
2017-06-07T13:24:19.566+0800 I ACCESS   [conn15] Successfully authenticated as principal __system on local
2017-06-07T13:24:19.566+0800 I ACCESS   [conn16] Successfully authenticated as principal __system on local
2017-06-07T13:25:17.500+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Ending idle connection to host localhost:27019 because the pool meets constraints; 1 connections to that host remain open
2017-06-07T13:25:17.540+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Ending idle connection to host localhost:27018 because the pool meets constraints; 1 connections to that host remain open
2017-06-07T13:30:18.748+0800 I ACCESS   [conn6] Unauthorized: not authorized on admin to execute command { listDatabases: 1.0 }
2017-06-07T13:33:54.052+0800 I COMMAND  [conn6] command admin.system.version appName: "MongoDB Shell" command: createUser { createUser: "adminUser", pwd: "xxx", roles: [ { role: "userAdminAnyDatabase", db: "admin" } ], digestPassword: false, writeConcern: { w: "majority", wtimeout: 600000.0 } } numYields:0 reslen:22 locks:{ Global: { acquireCount: { r: 13, w: 7 } }, Database: { acquireCount: { r: 3, w: 3, W: 4 }, acquireWaitCount: { W: 1 }, timeAcquiringMicros: { W: 182 } }, Collection: { acquireCount: { r: 3, w: 3 } }, Metadata: { acquireCount: { w: 3 } }, oplog: { acquireCount: { w: 3 } } } protocol:op_command 210ms
2017-06-07T13:38:13.967+0800 I ACCESS   [conn6] Successfully authenticated as principal adminUser on admin
2017-06-07T13:38:13.970+0800 I ACCESS   [conn6] Unauthorized: not authorized on admin to execute command { replSetGetStatus: 1.0, forShell: 1.0 }
2017-06-07T13:43:58.058+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58431 #17 (9 connections now open)
2017-06-07T13:43:58.085+0800 I ACCESS   [conn17] Successfully authenticated as principal adminUser on admin
2017-06-07T13:43:58.124+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58432 #18 (10 connections now open)
2017-06-07T13:43:58.150+0800 I ACCESS   [conn18] Successfully authenticated as principal adminUser on admin
2017-06-07T13:43:58.157+0800 I ACCESS   [conn17] Unauthorized: not authorized on db to execute command { serverStatus: "1" }
2017-06-07T13:44:06.938+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58437 #19 (11 connections now open)
2017-06-07T13:44:06.980+0800 I ACCESS   [conn19] Successfully authenticated as principal adminUser on admin
2017-06-07T13:44:07.016+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58438 #20 (12 connections now open)
2017-06-07T13:44:07.036+0800 I ACCESS   [conn20] Successfully authenticated as principal adminUser on admin
2017-06-07T13:44:07.048+0800 I ACCESS   [conn19] Unauthorized: not authorized on db to execute command { serverStatus: "1" }
2017-06-07T13:47:15.762+0800 I -        [conn6] end connection 127.0.0.1:57914 (12 connections now open)
2017-06-07T13:49:32.685+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58541 #21 (12 connections now open)
2017-06-07T13:49:32.701+0800 I ACCESS   [conn21] Unauthorized: not authorized on test to execute command { drop: "restaurants" }
2017-06-07T13:49:32.703+0800 I -        [conn21] end connection 127.0.0.1:58541 (12 connections now open)
2017-06-07T13:51:04.759+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58557 #22 (12 connections now open)
2017-06-07T13:51:04.759+0800 I NETWORK  [conn22] received client metadata from 127.0.0.1:58557 conn22: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.4" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.6.0" } }
2017-06-07T13:51:04.768+0800 I ACCESS   [conn22] Unauthorized: not authorized on admin to execute command { getLog: "startupWarnings" }
2017-06-07T13:51:04.782+0800 I ACCESS   [conn22] Unauthorized: not authorized on admin to execute command { replSetGetStatus: 1.0, forShell: 1.0 }
2017-06-07T14:29:37.038+0800 I -        [conn22] end connection 127.0.0.1:58557 (12 connections now open)
2017-06-07T14:30:10.014+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:59653 #23 (12 connections now open)
2017-06-07T14:30:10.022+0800 I ACCESS   [conn23] SCRAM-SHA-1 authentication failed for adminUser on test from client 127.0.0.1:59653 ; UserNotFound: Could not find user adminUser@test
2017-06-07T14:30:10.022+0800 I -        [conn23] end connection 127.0.0.1:59653 (12 connections now open)
2017-06-07T14:32:23.460+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:59671 #24 (12 connections now open)
2017-06-07T14:32:23.467+0800 I ACCESS   [conn24] SCRAM-SHA-1 authentication failed for admin.adminUser on test from client 127.0.0.1:59671 ; UserNotFound: Could not find user admin.adminUser@test
2017-06-07T14:32:23.468+0800 I -        [conn24] end connection 127.0.0.1:59671 (12 connections now open)
2017-06-07T14:33:07.060+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:59677 #25 (12 connections now open)
2017-06-07T14:33:07.064+0800 I ACCESS   [conn25] SCRAM-SHA-1 authentication failed for adminUser@admin on test from client 127.0.0.1:59677 ; UserNotFound: Could not find user adminUser@admin@test
2017-06-07T14:33:07.065+0800 I -        [conn25] end connection 127.0.0.1:59677 (12 connections now open)
2017-06-07T14:36:11.244+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:59756 #26 (12 connections now open)
2017-06-07T14:36:11.274+0800 I ACCESS   [conn26] Successfully authenticated as principal adminUser on admin
2017-06-07T14:36:11.280+0800 I ACCESS   [conn26] Unauthorized: not authorized on test to execute command { drop: "restaurants" }
2017-06-07T14:36:11.284+0800 I -        [conn26] end connection 127.0.0.1:59756 (12 connections now open)
2017-06-07T14:56:47.627+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60029 #27 (12 connections now open)
2017-06-07T14:56:47.648+0800 I ACCESS   [conn27] Successfully authenticated as principal adminUser on admin
2017-06-07T14:56:47.655+0800 I ACCESS   [conn27] Unauthorized: not authorized on test to execute command { drop: "restaurants" }
2017-06-07T14:56:47.659+0800 I -        [conn27] end connection 127.0.0.1:60029 (12 connections now open)
2017-06-07T14:57:08.709+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60034 #28 (12 connections now open)
2017-06-07T14:57:08.713+0800 I NETWORK  [conn28] received client metadata from 127.0.0.1:60034 conn28: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.4" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.6.0" } }
2017-06-07T14:57:08.718+0800 I ACCESS   [conn28] Unauthorized: not authorized on admin to execute command { getLog: "startupWarnings" }
2017-06-07T14:57:08.732+0800 I ACCESS   [conn28] Unauthorized: not authorized on admin to execute command { replSetGetStatus: 1.0, forShell: 1.0 }
2017-06-07T14:58:54.905+0800 I ACCESS   [conn28] Successfully authenticated as principal adminUser on admin
2017-06-07T14:58:54.908+0800 I ACCESS   [conn28] Unauthorized: not authorized on admin to execute command { replSetGetStatus: 1.0, forShell: 1.0 }
2017-06-07T15:03:45.153+0800 I -        [conn28] end connection 127.0.0.1:60034 (12 connections now open)
2017-06-07T15:03:58.539+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60090 #29 (12 connections now open)
2017-06-07T15:03:58.557+0800 I ACCESS   [conn29] Successfully authenticated as principal adminUser on admin
2017-06-07T15:03:58.560+0800 I COMMAND  [conn29] CMD: drop test.restaurants
2017-06-07T15:03:58.628+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60091 #30 (13 connections now open)
2017-06-07T15:03:58.643+0800 I ACCESS   [conn30] Successfully authenticated as principal adminUser on admin
2017-06-07T15:03:58.875+0800 I COMMAND  [conn30] command test.restaurants command: insert { insert: "restaurants", documents: 1000, writeConcern: { getLastError: 1, w: "majority" }, ordered: false } ninserted:1000 keysInserted:1000 numYields:0 reslen:104 locks:{ Global: { acquireCount: { r: 35, w: 35 } }, Database: { acquireCount: { w: 34, W: 1 } }, Collection: { acquireCount: { w: 17 } }, Metadata: { acquireCount: { w: 17 } }, oplog: { acquireCount: { w: 17 } } } protocol:op_query 224ms
2017-06-07T15:03:59.204+0800 I COMMAND  [conn30] command test.restaurants command: insert { insert: "restaurants", documents: 1000, writeConcern: { getLastError: 1, w: "majority" }, ordered: false } ninserted:1000 keysInserted:1000 numYields:0 reslen:104 locks:{ Global: { acquireCount: { r: 32, w: 32 } }, Database: { acquireCount: { w: 32 } }, Collection: { acquireCount: { w: 16 } }, Metadata: { acquireCount: { w: 16 } }, oplog: { acquireCount: { w: 16 } } } protocol:op_query 124ms
2017-06-07T15:03:59.377+0800 I COMMAND  [conn30] command test.restaurants command: insert { insert: "restaurants", documents: 1000, writeConcern: { getLastError: 1, w: "majority" }, ordered: false } ninserted:1000 keysInserted:1000 numYields:0 reslen:104 locks:{ Global: { acquireCount: { r: 32, w: 32 } }, Database: { acquireCount: { w: 32 } }, Collection: { acquireCount: { w: 16 } }, Metadata: { acquireCount: { w: 16 } }, oplog: { acquireCount: { w: 16 } } } protocol:op_query 118ms
2017-06-07T15:03:59.833+0800 I COMMAND  [conn30] command test.restaurants command: insert { insert: "restaurants", documents: 1000, writeConcern: { getLastError: 1, w: "majority" }, ordered: false } ninserted:1000 keysInserted:1000 numYields:0 reslen:104 locks:{ Global: { acquireCount: { r: 32, w: 32 } }, Database: { acquireCount: { w: 32 } }, Collection: { acquireCount: { w: 16 } }, Metadata: { acquireCount: { w: 16 } }, oplog: { acquireCount: { w: 16 } } } protocol:op_query 113ms
2017-06-07T15:04:00.007+0800 I COMMAND  [conn30] command test.restaurants command: insert { insert: "restaurants", documents: 1000, writeConcern: { getLastError: 1, w: "majority" }, ordered: false } ninserted:1000 keysInserted:1000 numYields:0 reslen:104 locks:{ Global: { acquireCount: { r: 32, w: 32 } }, Database: { acquireCount: { w: 32 } }, Collection: { acquireCount: { w: 16 } }, Metadata: { acquireCount: { w: 16 } }, oplog: { acquireCount: { w: 16 } } } protocol:op_query 114ms
2017-06-07T15:04:00.588+0800 I COMMAND  [conn30] command test.restaurants command: insert { insert: "restaurants", documents: 1000, writeConcern: { getLastError: 1, w: "majority" }, ordered: false } ninserted:1000 keysInserted:1000 numYields:0 reslen:104 locks:{ Global: { acquireCount: { r: 32, w: 32 } }, Database: { acquireCount: { w: 32 } }, Collection: { acquireCount: { w: 16 } }, Metadata: { acquireCount: { w: 16 } }, oplog: { acquireCount: { w: 16 } } } protocol:op_query 106ms
2017-06-07T15:04:00.752+0800 I COMMAND  [conn30] command test.restaurants command: insert { insert: "restaurants", documents: 1000, writeConcern: { getLastError: 1, w: "majority" }, ordered: false } ninserted:1000 keysInserted:1000 numYields:0 reslen:104 locks:{ Global: { acquireCount: { r: 32, w: 32 } }, Database: { acquireCount: { w: 32 } }, Collection: { acquireCount: { w: 16 } }, Metadata: { acquireCount: { w: 16 } }, oplog: { acquireCount: { w: 16 } } } protocol:op_query 111ms
2017-06-07T15:04:00.912+0800 I COMMAND  [conn30] command test.restaurants command: insert { insert: "restaurants", documents: 1000, writeConcern: { getLastError: 1, w: "majority" }, ordered: false } ninserted:1000 keysInserted:1000 numYields:0 reslen:104 locks:{ Global: { acquireCount: { r: 32, w: 32 } }, Database: { acquireCount: { w: 32 } }, Collection: { acquireCount: { w: 16 } }, Metadata: { acquireCount: { w: 16 } }, oplog: { acquireCount: { w: 16 } } } protocol:op_query 111ms
2017-06-07T15:04:01.204+0800 I COMMAND  [conn30] command test.restaurants command: insert { insert: "restaurants", documents: 1000, writeConcern: { getLastError: 1, w: "majority" }, ordered: false } ninserted:1000 keysInserted:1000 numYields:0 reslen:104 locks:{ Global: { acquireCount: { r: 32, w: 32 } }, Database: { acquireCount: { w: 32 } }, Collection: { acquireCount: { w: 16 } }, Metadata: { acquireCount: { w: 16 } }, oplog: { acquireCount: { w: 16 } } } protocol:op_query 108ms
2017-06-07T15:04:02.120+0800 I COMMAND  [conn30] command test.restaurants command: insert { insert: "restaurants", documents: 1000, writeConcern: { getLastError: 1, w: "majority" }, ordered: false } ninserted:1000 keysInserted:1000 numYields:0 reslen:104 locks:{ Global: { acquireCount: { r: 32, w: 32 } }, Database: { acquireCount: { w: 32 } }, Collection: { acquireCount: { w: 16 } }, Metadata: { acquireCount: { w: 16 } }, oplog: { acquireCount: { w: 16 } } } protocol:op_query 101ms
2017-06-07T15:04:02.426+0800 I -        [conn29] end connection 127.0.0.1:60090 (13 connections now open)
2017-06-07T15:04:02.426+0800 I -        [conn30] end connection 127.0.0.1:60091 (13 connections now open)
2017-06-07T15:04:19.489+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60099 #31 (12 connections now open)
2017-06-07T15:04:19.525+0800 I ACCESS   [conn31] Successfully authenticated as principal adminUser on admin
2017-06-07T15:04:19.589+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60100 #32 (13 connections now open)
